1578.75	2.06746E-25	9.75322E-26
1579	2.05706E-25	9.67611E-26
1579.25	2.04699E-25	9.59895E-26
1579.5	2.03726E-25	9.52171E-26
1579.75	2.02786E-25	9.44451E-26
1580	2.01878E-25	9.36759E-26
1580.25	2.01002E-25	9.29126E-26
1580.5	2.00156E-25	9.21591E-26
1580.75	1.9934E-25	9.14196E-26
1581	1.98553E-25	9.06982E-26
1581.25	1.97792E-25	8.99992E-26
1581.5	1.97057E-25	8.93261E-26
1581.75	1.96346E-25	8.86817E-26
1582	1.95658E-25	8.80681E-26
1582.25	1.94991E-25	8.74864E-26
1582.5	1.94343E-25	8.69368E-26
1582.75	1.93713E-25	8.64185E-26
1583	1.93101E-25	8.59302E-26
1583.25	1.92504E-25	8.54697E-26
1583.5	1.91922E-25	8.50346E-26
1583.75	1.91354E-25	8.46219E-26
1584	1.90798E-25	8.42285E-26
1584.25	1.90254E-25	8.38512E-26
1584.5	1.89721E-25	8.34869E-26
1584.75	1.89197E-25	8.31323E-26
1585	1.88683E-25	8.27844E-26
1585.25	1.88176E-25	8.24402E-26
1585.5	1.87675E-25	8.20969E-26
1585.75	1.87181E-25	8.17516E-26
1586	1.86691E-25	8.14018E-26
1586.25	1.86205E-25	8.10451E-26
1586.5	1.85722E-25	8.06794E-26
1586.75	1.85241E-25	8.03028E-26
1587	1.84762E-25	7.99141E-26
1587.25	1.84284E-25	7.95125E-26
1587.5	1.83807E-25	7.90978E-26
1587.75	1.83331E-25	7.86706E-26
1588	1.82855E-25	7.82324E-26
1588.25	1.82381E-25	7.77859E-26
1588.5	1.81907E-25	7.73341E-26
1588.75	1.81434E-25	7.68811E-26
1589	1.80963E-25	7.64315E-26
1589.25	1.80495E-25	7.59905E-26
1589.5	1.8003E-25	7.55634E-26
1589.75	1.79568E-25	7.5156E-26
1590	1.79109E-25	7.47742E-26
1590.25	1.78656E-25	7.44224E-26
1590.5	1.78206E-25	7.41044E-26
1590.75	1.77762E-25	7.38219E-26
1591	1.77322E-25	7.35752E-26
1591.25	1.76888E-25	7.33595E-26
1591.5	1.76458E-25	7.31746E-26
1591.75	1.76032E-25	7.30182E-26
1592	1.7561E-25	7.2885E-26
1592.25	1.75191E-25	7.2768E-26
1592.5	1.74776E-25	7.26651E-26
1592.75	1.74363E-25	7.25545E-26
1593	1.73953E-25	7.24258E-26
1593.25	1.73546E-25	7.22726E-26
1593.5	1.7314E-25	7.20878E-26
1593.75	1.72735E-25	7.18705E-26
1594	1.7233E-25	7.1622E-26
1594.25	1.71923E-25	7.14115E-26
1594.5	1.71518E-25	7.11343E-26
1594.75	1.71117E-25	7.07893E-26
1595	1.70718E-25	7.03976E-26
1595.25	1.7032E-25	6.99684E-26
1595.5	1.69922E-25	6.93864E-26
1595.75	1.69537E-25	6.89975E-26
1596	1.69144E-25	6.86765E-26
1596.25	1.68733E-25	6.83895E-26
